timestamp,wind_direction,wind_speed,wind_gust
2025-01-01 02:02:00+00:00,299.0,3.88,5.44
2025-01-01 02:12:00+00:00,290.0,5.05,6.02
2025-01-01 02:22:00+00:00,315.0,5.63,7.38
2025-01-01 02:32:00+00:00,294.0,5.44,5.63
2025-01-01 02:42:00+00:00,316.0,5.24,6.99
2025-01-01 02:52:00+00:00,320.0,5.05,6.99
2025-01-01 03:02:00+00:00,323.0,5.05,5.83
2025-01-01 03:12:00+00:00,330.0,4.08,
2025-01-01 03:22:00+00:00,334.0,1.94,2.91
2025-01-01 03:32:00+00:00,10.0,0.97,1.94
2025-01-01 03:42:00+00:00,96.0,1.55,2.14
2025-01-01 03:52:00+00:00,107.0,0.97,1.75
2025-01-01 04:02:00+00:00,90.0,1.94,1.94
2025-01-01 04:12:00+00:00,26.0,1.36,2.14
2025-01-01 04:22:00+00:00,360.0,0.97,2.91
2025-01-01 04:32:00+00:00,90.0,0.97,1.94
2025-01-01 04:42:00+00:00,50.0,0.97,4.08
2025-01-01 04:52:00+00:00,330.0,1.94,1.94
2025-01-01 05:02:00+00:00,20.0,0.97,1.94
2025-01-01 05:12:00+00:00,74.0,1.17,1.17
2025-01-01 05:22:00+00:00,28.0,1.17,2.14
2025-01-01 05:32:00+00:00,60.0,0.97,1.94
2025-01-01 05:42:00+00:00,360.0,1.94,2.91
2025-01-01 05:52:00+00:00,110.0,1.94,
2025-01-01 06:02:00+00:00,50.0,0.97,1.94
2025-01-01 06:12:00+00:00,38.0,1.94,2.53
2025-01-01 06:22:00+00:00,51.0,2.14,3.69
2025-01-01 06:32:00+00:00,30.0,1.94,2.91
2025-01-01 06:42:00+00:00,30.0,1.94,
2025-01-01 06:52:00+00:00,70.0,1.94,2.91
2025-01-01 07:02:00+00:00,50.0,1.94,2.91
2025-01-01 07:12:00+00:00,30.0,2.14,2.91
2025-01-01 07:22:00+00:00,60.0,1.94,2.91
2025-01-01 07:32:00+00:00,50.0,1.94,2.91
2025-01-01 07:42:00+00:00,20.0,1.94,4.08
2025-01-01 07:52:00+00:00,360.0,1.94,2.91
2025-01-01 08:02:00+00:00,10.0,1.94,2.91
2025-01-01 08:12:00+00:00,38.0,2.33,4.66
2025-01-01 08:22:00+00:00,19.0,1.75,2.33
2025-01-01 08:32:00+00:00,60.0,1.94,
2025-01-01 08:42:00+00:00,340.0,1.94,5.05
2025-01-01 08:52:00+00:00,50.0,1.94,1.94
2025-01-01 09:02:00+00:00,350.0,1.94,2.91
2025-01-01 09:12:00+00:00,56.0,1.55,3.88
2025-01-01 09:22:00+00:00,30.0,1.94,2.91
2025-01-01 09:32:00+00:00,360.0,1.94,4.08
2025-01-01 09:42:00+00:00,10.0,2.91,2.91
2025-01-01 09:52:00+00:00,350.0,1.94,4.08
2025-01-01 10:02:00+00:00,20.0,2.91,4.08
2025-01-01 10:12:00+00:00,24.0,1.75,4.27
2025-01-01 10:22:00+00:00,40.0,1.94,
2025-01-01 10:32:00+00:00,20.0,2.91,4.08
2025-01-01 10:42:00+00:00,10.0,2.91,
2025-01-01 10:52:00+00:00,350.0,0.97,2.91
2025-01-01 11:02:00+00:00,50.0,1.94,5.05
2025-01-01 11:12:00+00:00,22.0,2.53,5.44
2025-01-01 11:22:00+00:00,355.0,2.53,
2025-01-01 11:32:00+00:00,80.0,2.91,4.08
2025-01-01 11:42:00+00:00,40.0,1.94,2.91
2025-01-01 11:52:00+00:00,360.0,2.91,5.05
2025-01-01 12:02:00+00:00,40.0,2.91,
2025-01-01 12:12:00+00:00,56.0,2.53,4.08
2025-01-01 12:22:00+00:00,339.0,2.53,
2025-01-01 12:32:00+00:00,350.0,1.94,1.94
2025-01-01 12:42:00+00:00,90.0,1.94,2.91
2025-01-01 12:52:00+00:00,50.0,1.94,4.08
2025-01-01 13:02:00+00:00,10.0,0.97,2.91
2025-01-01 13:12:00+00:00,32.0,2.14,3.88
2025-01-01 13:22:00+00:00,44.0,1.94,2.53
