timestamp,wind_direction,wind_speed,wind_gust
2025-01-01 00:00:00+00:00,58.0,0.3,
2025-01-01 00:10:00+00:00,325.0,0.5,
2025-01-01 00:20:00+00:00,299.0,1.0,
2025-01-01 00:30:00+00:00,282.0,0.4,
2025-01-01 00:40:00+00:00,31.0,1.1,
2025-01-01 00:50:00+00:00,61.0,1.0,
2025-01-01 01:00:00+00:00,328.0,1.2,
2025-01-01 01:10:00+00:00,14.0,0.6,
2025-01-01 01:20:00+00:00,207.0,0.3,
2025-01-01 01:30:00+00:00,55.0,0.5,
2025-01-01 01:40:00+00:00,323.0,1.5,
2025-01-01 01:50:00+00:00,6.0,0.8,
2025-01-01 02:00:00+00:00,339.0,0.8,
2025-01-01 02:10:00+00:00,7.0,0.3,
2025-01-01 02:20:00+00:00,327.0,1.0,
2025-01-01 02:30:00+00:00,332.0,1.3,
2025-01-01 02:40:00+00:00,3.0,0.7,
2025-01-01 02:50:00+00:00,303.0,0.5,
2025-01-01 03:00:00+00:00,346.0,1.5,
2025-01-01 03:10:00+00:00,335.0,0.3,
2025-01-01 03:20:00+00:00,46.0,0.3,
2025-01-01 03:30:00+00:00,26.0,1.5,
2025-01-01 03:40:00+00:00,314.0,0.7,
2025-01-01 03:50:00+00:00,353.0,1.1,
2025-01-01 04:00:00+00:00,130.0,0.3,
2025-01-01 04:10:00+00:00,321.0,1.1,
2025-01-01 04:20:00+00:00,248.0,0.3,
2025-01-01 04:30:00+00:00,309.0,0.3,
2025-01-01 04:40:00+00:00,74.0,0.5,
2025-01-01 04:50:00+00:00,15.0,0.4,
2025-01-01 05:00:00+00:00,286.0,0.5,
2025-01-01 05:10:00+00:00,35.0,0.4,
2025-01-01 05:20:00+00:00,214.0,0.5,
2025-01-01 05:30:00+00:00,125.0,0.3,
2025-01-01 05:40:00+00:00,212.0,0.6,
2025-01-01 05:50:00+00:00,139.0,0.7,
2025-01-01 06:00:00+00:00,239.0,0.6,
2025-01-01 06:10:00+00:00,196.0,1.2,
2025-01-01 06:20:00+00:00,66.0,0.6,
2025-01-01 06:30:00+00:00,318.0,2.2,
2025-01-01 06:40:00+00:00,40.0,2.6,
2025-01-01 06:50:00+00:00,279.0,0.3,
2025-01-01 07:00:00+00:00,270.0,0.9,
2025-01-01 07:10:00+00:00,312.0,0.6,
2025-01-01 07:20:00+00:00,119.0,2.0,
2025-01-01 07:30:00+00:00,315.0,2.0,
2025-01-01 07:40:00+00:00,239.0,1.3,
2025-01-01 07:50:00+00:00,51.0,1.6,
2025-01-01 08:00:00+00:00,46.0,1.3,
2025-01-01 08:10:00+00:00,78.0,2.0,
2025-01-01 08:20:00+00:00,339.0,0.4,
2025-01-01 08:30:00+00:00,254.0,0.5,
