timestamp,wind_direction,wind_speed,wind_gust
2025-01-01 00:10:00+00:00,93.0,19.7,
2025-01-01 00:20:00+00:00,86.0,21.1,
2025-01-01 00:30:00+00:00,74.0,16.2,
2025-01-01 00:40:00+00:00,60.0,18.4,
2025-01-01 00:50:00+00:00,80.0,18.7,
2025-01-01 01:00:00+00:00,82.0,19.1,
2025-01-01 01:10:00+00:00,65.0,16.5,
2025-01-01 01:20:00+00:00,68.0,14.0,
2025-01-01 01:30:00+00:00,79.0,19.6,
2025-01-01 01:40:00+00:00,72.0,14.6,
2025-01-01 01:50:00+00:00,55.0,19.0,
2025-01-01 02:00:00+00:00,70.0,12.7,
2025-01-01 02:10:00+00:00,63.0,7.7,
2025-01-01 02:20:00+00:00,78.0,12.4,
2025-01-01 02:30:00+00:00,82.0,11.4,
2025-01-01 02:40:00+00:00,67.0,18.1,
2025-01-01 02:50:00+00:00,68.0,12.3,
2025-01-01 03:00:00+00:00,62.0,10.7,
2025-01-01 03:10:00+00:00,74.0,11.5,
2025-01-01 03:20:00+00:00,74.0,14.4,
2025-01-01 03:30:00+00:00,41.0,10.6,
2025-01-01 03:40:00+00:00,88.0,9.9,
2025-01-01 03:50:00+00:00,67.0,9.7,
2025-01-01 04:00:00+00:00,68.0,11.3,
2025-01-01 04:10:00+00:00,53.0,13.6,
2025-01-01 04:20:00+00:00,56.0,16.6,
2025-01-01 04:30:00+00:00,79.0,7.2,
2025-01-01 04:40:00+00:00,18.0,15.3,
2025-01-01 04:50:00+00:00,68.0,16.5,
2025-01-01 05:00:00+00:00,77.0,11.8,
2025-01-01 05:10:00+00:00,71.0,16.1,
2025-01-01 05:20:00+00:00,63.0,17.6,
2025-01-01 05:30:00+00:00,65.0,10.7,
2025-01-01 05:40:00+00:00,65.0,16.5,
2025-01-01 05:50:00+00:00,67.0,10.6,
2025-01-01 06:00:00+00:00,56.0,17.1,
2025-01-01 06:10:00+00:00,59.0,16.7,
2025-01-01 06:20:00+00:00,74.0,17.1,
2025-01-01 06:30:00+00:00,80.0,14.3,
2025-01-01 06:40:00+00:00,81.0,13.5,
2025-01-01 06:50:00+00:00,86.0,12.4,
2025-01-01 07:00:00+00:00,76.0,11.7,
2025-01-01 07:10:00+00:00,69.0,11.2,
2025-01-01 07:20:00+00:00,65.0,19.1,
2025-01-01 07:30:00+00:00,97.0,13.8,
2025-01-01 07:40:00+00:00,72.0,13.3,
2025-01-01 07:50:00+00:00,67.0,16.5,
2025-01-01 08:00:00+00:00,72.0,8.7,
2025-01-01 08:10:00+00:00,81.0,6.1,
2025-01-01 08:20:00+00:00,62.0,9.2,
2025-01-01 08:30:00+00:00,74.0,6.8,
2025-01-01 08:40:00+00:00,70.0,6.9,
2025-01-01 08:50:00+00:00,67.0,5.5,
2025-01-01 09:00:00+00:00,67.0,11.7,
2025-01-01 09:10:00+00:00,69.0,13.6,
2025-01-01 09:20:00+00:00,75.0,10.5,
2025-01-01 09:30:00+00:00,59.0,8.8,
2025-01-01 09:40:00+00:00,83.0,7.3,
2025-01-01 09:50:00+00:00,61.0,3.3,
2025-01-01 10:00:00+00:00,69.0,11.6,
2025-01-01 10:10:00+00:00,85.0,9.4,
2025-01-01 10:20:00+00:00,81.0,6.4,
2025-01-01 10:30:00+00:00,71.0,17.1,
2025-01-01 10:40:00+00:00,67.0,4.3,
2025-01-01 10:50:00+00:00,63.0,17.8,
2025-01-01 11:00:00+00:00,80.0,16.1,
2025-01-01 11:10:00+00:00,164.0,4.1,
2025-01-01 11:20:00+00:00,73.0,12.4,
2025-01-01 11:30:00+00:00,63.0,15.1,
2025-01-01 11:40:00+00:00,97.0,4.2,
2025-01-01 11:50:00+00:00,61.0,12.7,
2025-01-01 12:00:00+00:00,64.0,18.8,
2025-01-01 12:10:00+00:00,66.0,14.8,
2025-01-01 12:20:00+00:00,102.0,11.6,
2025-01-01 12:30:00+00:00,94.0,11.1,
2025-01-01 12:40:00+00:00,121.0,8.6,
2025-01-01 12:50:00+00:00,85.0,11.6,
2025-01-01 13:00:00+00:00,73.0,11.3,
2025-01-01 13:10:00+00:00,67.0,13.9,
2025-01-01 13:20:00+00:00,85.0,11.2,
2025-01-01 13:30:00+00:00,72.0,14.3,
2025-01-01 13:40:00+00:00,82.0,11.0,
2025-01-01 13:50:00+00:00,68.0,5.6,
2025-01-01 14:00:00+00:00,63.0,10.2,
2025-01-01 14:10:00+00:00,65.0,13.8,
2025-01-01 14:20:00+00:00,67.0,16.3,
2025-01-01 14:30:00+00:00,67.0,16.1,
2025-01-01 14:40:00+00:00,63.0,9.1,
2025-01-01 14:50:00+00:00,75.0,8.9,
2025-01-01 15:00:00+00:00,73.0,10.5,
2025-01-01 15:10:00+00:00,72.0,8.8,
2025-01-01 15:20:00+00:00,81.0,6.9,
2025-01-01 15:30:00+00:00,82.0,2.9,
2025-01-01 15:40:00+00:00,98.0,10.5,
2025-01-01 15:50:00+00:00,43.0,10.0,
2025-01-01 16:00:00+00:00,36.0,5.1,
2025-01-01 16:10:00+00:00,54.0,9.7,
2025-01-01 16:20:00+00:00,67.0,6.3,
2025-01-01 16:30:00+00:00,77.0,9.2,
2025-01-01 16:40:00+00:00,98.0,4.5,
2025-01-01 16:50:00+00:00,57.0,14.8,
2025-01-01 17:00:00+00:00,108.0,6.0,
2025-01-01 17:10:00+00:00,77.0,7.7,
2025-01-01 17:20:00+00:00,37.0,12.0,
2025-01-01 17:30:00+00:00,114.0,5.0,
2025-01-01 17:40:00+00:00,61.0,14.5,
2025-01-01 17:50:00+00:00,69.0,10.1,
2025-01-01 18:00:00+00:00,64.0,12.2,
2025-01-01 18:10:00+00:00,58.0,9.9,
2025-01-01 18:20:00+00:00,85.0,7.6,
2025-01-01 18:30:00+00:00,80.0,8.3,
2025-01-01 18:40:00+00:00,47.0,2.3,
2025-01-01 18:50:00+00:00,65.0,14.1,
2025-01-01 19:00:00+00:00,87.0,8.5,
2025-01-01 19:10:00+00:00,77.0,9.0,
2025-01-01 19:20:00+00:00,75.0,12.8,
2025-01-01 19:30:00+00:00,85.0,9.9,
2025-01-01 19:40:00+00:00,65.0,12.9,
2025-01-01 19:50:00+00:00,72.0,12.4,
2025-01-01 20:00:00+00:00,78.0,14.3,
2025-01-01 20:10:00+00:00,67.0,16.5,
2025-01-01 20:20:00+00:00,75.0,14.1,
2025-01-01 20:30:00+00:00,75.0,11.0,
2025-01-01 20:40:00+00:00,52.0,13.8,
2025-01-01 20:50:00+00:00,71.0,6.2,
2025-01-01 21:00:00+00:00,52.0,15.5,
2025-01-01 21:10:00+00:00,73.0,8.2,
2025-01-01 21:20:00+00:00,55.0,11.6,
2025-01-01 21:30:00+00:00,79.0,7.9,
2025-01-01 21:40:00+00:00,60.0,11.9,
2025-01-01 21:50:00+00:00,59.0,10.0,
2025-01-01 22:00:00+00:00,40.0,11.3,
2025-01-01 22:10:00+00:00,65.0,6.1,
2025-01-01 22:20:00+00:00,54.0,10.9,
2025-01-01 22:30:00+00:00,67.0,8.4,
2025-01-01 22:40:00+00:00,60.0,9.9,
2025-01-01 22:50:00+00:00,74.0,10.0,
2025-01-01 23:00:00+00:00,58.0,11.0,
2025-01-01 23:10:00+00:00,76.0,5.2,
2025-01-01 23:20:00+00:00,57.0,9.6,
2025-01-01 23:30:00+00:00,70.0,8.7,
2025-01-01 23:40:00+00:00,55.0,12.0,
2025-01-01 23:50:00+00:00,69.0,8.7,
2025-01-02 00:00:00+00:00,44.0,10.5,
