timestamp,wind_direction,wind_speed,wind_gust
2025-01-01 00:00:00+00:00,48.0,14.1,
2025-01-01 00:10:00+00:00,117.0,8.4,
2025-01-01 00:20:00+00:00,21.0,8.3,
2025-01-01 00:30:00+00:00,13.0,4.5,
2025-01-01 00:40:00+00:00,35.0,2.8,
2025-01-01 00:50:00+00:00,17.0,8.3,
2025-01-01 01:00:00+00:00,358.0,3.2,
2025-01-01 01:10:00+00:00,12.0,4.4,
2025-01-01 01:20:00+00:00,350.0,4.0,
2025-01-01 01:30:00+00:00,49.0,0.8,
2025-01-01 01:40:00+00:00,352.0,3.1,
2025-01-01 01:50:00+00:00,334.0,6.8,
2025-01-01 02:00:00+00:00,341.0,4.4,
2025-01-01 02:10:00+00:00,354.0,5.7,
2025-01-01 02:20:00+00:00,345.0,4.4,
2025-01-01 02:30:00+00:00,4.0,5.5,
2025-01-01 02:40:00+00:00,335.0,7.8,
2025-01-01 02:50:00+00:00,352.0,7.2,
2025-01-01 03:00:00+00:00,355.0,7.9,
2025-01-01 03:10:00+00:00,351.0,5.5,
2025-01-01 03:20:00+00:00,356.0,8.7,
2025-01-01 03:30:00+00:00,349.0,5.0,
2025-01-01 03:40:00+00:00,344.0,5.7,
2025-01-01 03:50:00+00:00,342.0,4.4,
2025-01-01 04:00:00+00:00,6.0,7.7,
2025-01-01 04:10:00+00:00,327.0,6.5,
2025-01-01 04:20:00+00:00,326.0,10.3,
2025-01-01 04:30:00+00:00,9.0,8.6,
2025-01-01 04:40:00+00:00,323.0,4.2,
2025-01-01 04:50:00+00:00,3.0,8.3,
2025-01-01 05:00:00+00:00,354.0,7.5,
2025-01-01 05:10:00+00:00,353.0,8.4,
2025-01-01 05:20:00+00:00,5.0,2.6,
2025-01-01 05:30:00+00:00,341.0,6.7,
2025-01-01 05:40:00+00:00,10.0,9.9,
2025-01-01 05:50:00+00:00,8.0,11.3,
2025-01-01 06:00:00+00:00,332.0,5.5,
2025-01-01 06:10:00+00:00,336.0,7.5,
2025-01-01 06:20:00+00:00,349.0,9.0,
2025-01-01 06:30:00+00:00,6.0,7.8,
2025-01-01 06:40:00+00:00,358.0,6.1,
2025-01-01 06:50:00+00:00,334.0,7.6,
2025-01-01 07:00:00+00:00,350.0,6.8,
2025-01-01 07:10:00+00:00,337.0,8.5,
2025-01-01 07:20:00+00:00,332.0,10.5,
2025-01-01 07:30:00+00:00,358.0,9.8,
2025-01-01 07:40:00+00:00,345.0,9.3,
2025-01-01 07:50:00+00:00,0.0,8.9,
